id,type,Municipality,Star Rating,Facility Name,addrStreet,addrHousenumber,Postal Code,Phone,Email Address,Website,Service Type,Altitude,Number of Beds,Price,Services,coordinates
hotel118,hotel,BONDONE,2-stars,ALPINA,VIA G.GIUSTI,28,38080,0465-689331,info@albergoalpinabondone.it,www.albergoalpinabondone.it,full-board,720,19,59.0,TV in all bedrooms,"[45.8062305, 10.5515367]"
hotel119,hotel,BORGO VALSUGANA,2-stars,GARNI' SELLA,LOCALITA' DOSSO DI SELLA,,38051,0461-761094,info@garnisellacipriani.it,www.garnisellacipriani.it,bed-and-breakfast,866,19,0.0,Elevator to all floors,"[46.0533463, 11.4566004]"
hotel120,hotel,BRENTONICO,1-star,MIRAMONTI,VIA MAZZINI,97,38060,0464-395112,miramonti.brentonico@katamail.com,,full-board,575,17,25.0,Terrace or garden solarium,"[45.8187739, 10.9560131]"
hotel121,hotel,BRENTONICO,2-stars,HOTEL DOLOMITI,VIA LUCCIOLE,2,38060,0464-867045,dolomiti@azzurroclub.it,www.hoteldolomitiski.it,full-board,1200,94,,Gym,"[45.8187739, 10.9560131]"
hotel122,hotel,BRENTONICO,2-stars,ZENI,VIA ROMA,16,38060,0464-395125,albergozeni@tin.it,www.hotelzeni.it,full-board,692,63,,Elevator to all floors,"[45.8187739, 10.9560131]"
hotel123,hotel,BRENTONICO,3-stars,ALBERGO GRAZIANI,LOCALITA' CANALETTE,,38060,0464-867005,albergorifugiograziani@gmail.com,www.albergorifugiograziani.it,full-board,1750,14,49.0,Elevator to all floors,"[45.8187739, 10.9560131]"
hotel124,hotel,BRENTONICO,3-stars,BUCANEVE,FRAZIONE SAN VALENTINO,,38060,0464-391557,info@hotel-bucaneve.com,www.hotel-bucaneve.com,full-board,1329,141,47.0,Outdoor swimming pool,"[45.8187739, 10.9560131]"
hotel125,hotel,BRENTONICO,3-stars,HOTEL POLSA,LOCALITA' POLSA,,38060,0464-867044,polsa@azzurroclub.it,www.hotelpolsa.it,full-board,1200,74,,Elevator to all floors,"[45.8187739, 10.9560131]"
hotel126,hotel,BRENTONICO,3-stars,LA BETULLA,VIA MONTE BALDO,35,38060,0464-867170,ricevimento@labetullahotel.com,www.labetullahotel.com,full-board,1200,115,,Elevator to all floors,"[45.8187739, 10.9560131]"
hotel127,hotel,BRENTONICO,3-stars,NENI,VIA GARIBALDI,4,38060,0464-395135,info@hotelneni.it,www.hotelneni.it,full-board,692,49,70.0,Outdoor swimming pool,"[45.8187739, 10.9560131]"
hotel128,hotel,BRENTONICO,3-stars,R.T.A. BELLAVISTA,VIA MONTE VIGNOLA,9,38060,0464-867177,bellavista@iniziativeturistiche.eu,www.hotelresidencebellavista.eu,full-board,1200,63,120.0,Elevator to all floors,"[45.8187739, 10.9560131]"
hotel129,hotel,BRENTONICO,3-stars,SAN GIACOMO,STRADA BARONI SALVOTTI,8,38060,0464-391560,info@hotelsgiacomo.it,www.hotelsgiacomo.it,full-board,1196,59,,Elevator to all floors,"[45.8187739, 10.9560131]"
hotel130,hotel,BRENTONICO,3-stars,SOLE DEL BALDO,VIA PIZZAGROLLA,1,38060,0464-391808,info@haurora.com,www.soledelbaldohotel.com,full-board,1329,58,100.0,Elevator to all floors,"[45.8187739, 10.9560131]"
hotel131,hotel,BRESIMO,3-stars-superior,HOTEL TERME DI BRESIMO,LOCALITA' BAGNI,,38020,0463-539050,info@hoteltermebresimo.it,www.hoteltermebresimo.it,full-board,1036,41,60.33,Elevator to all floors,"[46.4118147, 10.9708987]"
hotel132,hotel,BREZ,2-stars,ALPINO,PIAZZA MUNICIPIO,23,38021,0463-874396,info@locandalpina.it,www.locandalpina.it,full-board,792,25,50.0,Elevator to all floors,"[46.4309755, 11.1082429]"
hotel133,hotel,CADERZONE,3-stars,HOTEL REGINA ELENA,VIA REGINA ELENA,35,38080,0465-804722,hotel@reginaelena.com,www.reginaelena.com,full-board,723,48,80.0,Elevator to all floors,"[46.130202, 10.75747]"
hotel134,hotel,CADERZONE,3-stars,RIO,VIA DIAZ,34,38080,0465804288,info@hotel-rio.it,www.hotel-rio.it,full-board,723,93,65.0,Elevator to all floors,"[46.130202, 10.75747]"
hotel135,hotel,CADERZONE,4-stars,ALBERGO RISTORANTE PALAZZO LODRON BERTELLI,PIAZZA SANT'ANTONIO,8,38080,0465-804782,info@palazzolodronbertelli.it,www.palazzolodronbertelli.it,full-board,723,22,0.0,Elevator to all floors,"[46.130202, 10.75747]"
hotel136,hotel,CADERZONE,4-stars,MASO DEL BRENTA - CHALET ALPINO,LOCALITA' MASO PAN,,38080,0465-804261,info@masodelbrenta.it,www.masodelbrenta.it,full-board,723,25,,Elevator to all floors,"[46.130202, 10.75747]"
hotel137,hotel,CAGNO',3-stars-superior,VIRIDIS HOTEL,VIA NAZIONALE,62,38020,346-5797134,info@viridishotel.it,www.viridishotel.it,full-board,663,34,,Elevator to all floors,"[46.394311, 11.041171]"
hotel138,hotel,CALCERANICA AL LAGO,2-stars,GARNI' BELLAVISTA,VIALE VENEZIA,12,38050,0461-723214,info@garni-bellavista.net,www.garni-bellavista.net,bed-and-breakfast,465,37,52.0,Parking (insured for at least 50% of the housing units),"[46.004241, 11.242883]"
hotel139,hotel,CALCERANICA AL LAGO,3-stars,MICAMADA,VIA SAN PIETRO,3,38050,0461-723328,hotelmicamada@virgilio.it,www.hotelmicamada.it,full-board,465,39,55.0,Parking (insured for at least 50% of the housing units),"[46.004241, 11.242883]"
hotel140,hotel,CALCERANICA AL LAGO,3-stars,PIROGA,VIA PENISOLA VERDE,1,38050,0461-723150,info@hotellapiroga.it,www.hotellapiroga.it,full-board,465,24,50.0,Elevator to all floors,"[46.004241, 11.242883]"
hotel141,hotel,CALCERANICA AL LAGO,3-stars-superior,ENERGY HOTEL,CORSO ALPINI,1,38050,0461-723008,info@energyhotel.it,www.energyhotel.it,full-board,465,25,,Elevator to all floors,"[46.004241, 11.242883]"
hotel142,hotel,CALDES,2-stars,ALLA ROCCA,VIA DEL TONALE,22,38022,0463-901123,info@allarocca.eu,www.allarocca.eu,full-board,697,23,,Terrace or garden solarium,"[46.365389, 10.9425799]"
hotel143,hotel,CALDES,3-stars,HOTEL LASTE',LOCALITA'MOLINI,,38022,0463-902933,info@hotellaste.com,www.hotellaste.com,full-board,697,40,100.0,Elevator to all floors,"[46.365389, 10.9425799]"
hotel144,hotel,CALDONAZZO,2-stars,ALLA TORRE,VIA DELLA VILLA,37,38052,0461-723331,info@albergoallatorre.it,www.albergoallatorre.it,full-board,480,25,,Gym,"[45.9915227, 11.2621326]"
hotel145,hotel,CALDONAZZO,2-stars,DUE SPADE,PIAZZA MUNICIPIO,2,38052,0461-723113,info@albergoduespade.it,www.albergoduespade.it,full-board,480,42,43.0,Outdoor swimming pool,"[45.9915227, 11.2621326]"
hotel146,hotel,CALDONAZZO,2-stars,LIDO,VIA LUNGO LAGO,1,38052,0461-723455,lidocaldonazzo@yahoo.it,www.hotel-lidocaldonazzo.it,full-board,480,25,82.0,Terrace or garden solarium,"[45.9915227, 11.2621326]"
hotel147,hotel,CALDONAZZO,2-stars,MONTE CIMONE,VIALE TRENTO,19/21,38052,0461-723100,info@hotelmontecimone.it,www.hotelmontecimone.it,full-board,480,48,65.0,Terrace or garden solarium,"[45.9915227, 11.2621326]"
hotel148,hotel,CALDONAZZO,3-stars,GILDA,VIA BRENTA,22,38052,0461-723446,info@gildahotel.com,www.gildahotel.com,full-board,480,62,45.0,Outdoor swimming pool,"[45.9915227, 11.2621326]"
hotel149,hotel,CALDONAZZO,3-stars,PAOLI HOTEL - ANTICA TRATTORIA ALLA VEDOVA,LOCALITA'LOCHERE,6,38052,0461-700017,info@paolihotel.com,www.paolihotel.com,full-board,480,50,33.0,Elevator to all floors,"[45.9915227, 11.2621326]"
hotel150,hotel,CALLIANO,3-stars,AQUILA,VIA 3 NOVEMBRE,11,38060,0464-834110,info@villaggiohotelaquila.it,www.villaggiohotelaquila.it,full-board,187,83,,Outdoor swimming pool,"[45.9342109, 11.0943149]"
hotel151,hotel,CAMPITELLO DI FASSA,1-star,FESTIL,STREDA DOLOMITES,20,38031,0462-750318,festil@tiscali.it,www.garnifestil.com,bed-and-breakfast,1448,23,100.0,Terrace or garden solarium,"[46.4878005, 11.698130352161964]"
hotel152,hotel,CAMPITELLO DI FASSA,1-star,LETIZIA,STREDA DE GREVA,28,38031,0462-750046,info@garniletizia.it,www.garniletizia.it,bed-and-breakfast,1448,34,,Terrace or garden solarium,"[46.4878005, 11.698130352161964]"
hotel153,hotel,CAMPITELLO DI FASSA,1-star,SOTT PIE',STREDA DE MARIN,23,38031,0462-750303,info@albergosottpie.com,www.albergosottpie.com,full-board,1448,25,50.0,Terrace or garden solarium,"[46.4878005, 11.698130352161964]"
hotel154,hotel,CAMPITELLO DI FASSA,2-stars,CESA EDELWEISS,STREDA CIADENAC,1,38031,0462-750523,info@cesaedelweiss.it,www.cesaedelweiss.it,full-board,1448,25,90.0,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel155,hotel,CAMPITELLO DI FASSA,2-stars,CHRISTINE,STREDA DOLOMITES,1,38031,0462-750270,info@hotelchristine.it,www.hotelchristine.it,full-board,1448,24,100.0,Terrace or garden solarium,"[46.4878005, 11.698130352161964]"
hotel156,hotel,CAMPITELLO DI FASSA,2-stars,DEFRANCESCO,STREDA DOLOMITES,16,38031,0462-750180,info@albergodefrancesco.it,www.albergodefrancesco.it,full-board,1448,24,120.0,Gym,"[46.4878005, 11.698130352161964]"
hotel157,hotel,CAMPITELLO DI FASSA,2-stars,FIORENZA,PIAZ VEIE,15,38031,0462-750095,info@hotelfiorenza.com,www.hotelfiorenza.com,full-board,1448,36,102.0,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel158,hotel,CAMPITELLO DI FASSA,2-stars,NEVADA,STREDA DE COL DA FAE,2,38031,0462-750510,info.hotelnevada@gmail.com,www.hotelnevada.tn.it,full-board,1448,33,39.44,Terrace or garden solarium,"[46.4878005, 11.698130352161964]"
hotel159,hotel,CAMPITELLO DI FASSA,2-stars,VERDA VAL,STREDA DE GREVA,37,38031,0462-750481,info@albergoverdaval.it,www.albergoverdaval.it,full-board,1448,24,,Parking (insured for at least 50% of the housing units),"[46.4878005, 11.698130352161964]"
hotel160,hotel,CAMPITELLO DI FASSA,2-stars,VILLA RUGGERO WINE HOTEL,STREDA DOLOMITES,100,38031,0462-750442,info@villaruggero.com,www.villaruggero.com,full-board,1448,25,64.0,Terrace or garden solarium,"[46.4878005, 11.698130352161964]"
hotel161,hotel,CAMPITELLO DI FASSA,3-stars,ALPI,STREDA DOLOMITES,24,38031,0462-750400,info@hotelalpi.it,www.hotelalpi.it,full-board,1448,99,160.0,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel162,hotel,CAMPITELLO DI FASSA,3-stars,CHALET MARCORA,STREDA DOLOMITES,99,38031,0462-750351,info@hotellerocce.net,www.hotellerocce.net,full-board,1448,43,100.0,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel163,hotel,CAMPITELLO DI FASSA,3-stars,FLORA ALPINA,STREDA DOLOMITES,8,38031,0462-750233,info@hotelfloraalpina.it,www.hotelfloraalpina.it,full-board,1448,56,100.0,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel164,hotel,CAMPITELLO DI FASSA,3-stars,GROHMANN,STREDA DOLOMITES,80,38031,0462-750333,info@unionhotelscanazei.it,www.unionhotelscanazei.it,full-board,1448,109,,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel165,hotel,CAMPITELLO DI FASSA,3-stars,HOTEL ALASKA,STREDA DOLOMITES,36,38031,0462-750430,info@hotelalaskavaldifassa.com,www.hotelalaskavaldifassa.com,full-board,1448,71,86.0,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel166,hotel,CAMPITELLO DI FASSA,3-stars,HOTEL PRIMULA,STREDA DOLOMITES,91,38031,0462-750369,info@albergoprimula.it,www.albergoprimula.it,full-board,1448,51,70.0,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel167,hotel,CAMPITELLO DI FASSA,3-stars,PARK HOTEL FEDORA,STREDA VEIA,18,38031,0462-750505,hotel@fedorahp.com,www.fedorahp.com,full-board,1448,134,85.0,Gym,"[46.4878005, 11.698130352161964]"
hotel168,hotel,CAMPITELLO DI FASSA,3-stars,RELAIS SAN GIUSTO,STREDA ROMA,1,38031,0462-750562,info@san-giusto.it,www.san-giusto.it,full-board,1448,36,,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel169,hotel,CAMPITELLO DI FASSA,3-stars,RODODENDRO,STREDA DOLOMITES,45,38031,0462-750368,info@hotelrododendro.com,www.hotelrododendro.com,full-board,1448,50,105.0,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel170,hotel,CAMPITELLO DI FASSA,3-stars,SELLA RONDA,STREDA DE PENT DE SERA,36,38031,0462-750525,info@hotelsellaronda.it,www.hotelsellaronda.it,full-board,1448,172,72.0,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel171,hotel,CAMPITELLO DI FASSA,3-stars,SPORT HOTEL ENROSADIRA,STREDA DE MORANDIN,43,38031,0462-750540,info@hotelenrosadira.com,www.hotelenrosadira.com,full-board,1448,90,80.0,Terrace or garden solarium,"[46.4878005, 11.698130352161964]"
hotel172,hotel,CAMPITELLO DI FASSA,3-stars,VILLA CAMPITELLO,STREDA ROMA,2,38031,0462-750002,hotel@villacampitello.com,www.villacampitello.com,full-board,1448,48,,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel173,hotel,CAMPITELLO DI FASSA,3-stars,VILLA ROSA,STREDA DOLOMITES,87,38031,0462-750422,info@hotelvillarosa.net,www.hotelvillarosa.net,full-board,1448,51,,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel174,hotel,CAMPITELLO DI FASSA,3-stars-superior,ALPENHOTEL PANORAMA,STREDA CIADENAC,7,38031,0462-750112,info@panoramahotel.it,www.panoramahotel.it,full-board,1448,62,209.0,,"[46.4878005, 11.698130352161964]"
hotel175,hotel,CAMPITELLO DI FASSA,3-stars-superior,CREPES DE SELA,STREDA DOLOMITES,22,38031,0462-750538,info@crepesdesela.it,www.crepesdesela.it,full-board,1448,50,190.0,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel176,hotel,CAMPITELLO DI FASSA,3-stars-superior,HOTEL LADINA,STREDA DE PECEI,3,38031,0462-750501,info@hotelladina.it,www.hotelladina.it,full-board,1448,85,,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel177,hotel,CAMPITELLO DI FASSA,3-stars-superior,HOTEL RAMON,STREDA SOT CIAPIAA,4,38031,0462-750139,info@hotelramon.it,www.hotelramon.it,full-board,1448,52,100.0,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel178,hotel,CAMPITELLO DI FASSA,3-stars-superior,SALVAN,STREDA DOLOMITES,10,38031,0462-750307,info@hotelsalvan.com,www.hotelsalvan.com,full-board,1448,64,,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel179,hotel,CAMPITELLO DI FASSA,4-stars,ARITZ RESIDENCEHOTEL GARNÌ BAR TV,STREDA SOT CIAPIAA,6,38031,0462-752100,aritz@residencehotel.it,www.residencehotel.it,bed-and-breakfast,1448,136,,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel180,hotel,CAMPITELLO DI FASSA,4-stars,GRAN PARADIS,STREDA DOLOMITES,4,38031,0462-750135,info@granparadis.com,www.granparadis.com,full-board,1448,72,,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel181,hotel,CAMPITELLO DI FASSA,4-stars,HOTEL GRAN CHALET SOREGHES - UNION HOTELS CANAZEI CAMPITELLO DI FASSA,STREDA DE PENT DE SERA,18,38031,0462-750060,info@unionhotelscanazei.it,www.unionhotelscanazei.it,full-board,1448,112,,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel182,hotel,CAMPITELLO DI FASSA,4-stars,HOTEL MEDIL,STREDA DE PENT DE SERA,16,38031,0462-750088,info@hotelmedil.it,www.hotelmedil.it,full-board,1448,91,,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel183,hotel,CAMPITELLO DI FASSA,4-stars,PARK HOTEL DIAMANT UNION HOTELS CANAZEI CAMPITELLO DI FASSA,STREDA SOT CIAPIAA,5,38031,0462-750440,info@unionhotelscanazei.it,www.unionhotelscanazei.it,full-board,1448,108,345.0,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel184,hotel,CAMPITELLO DI FASSA,4-stars,PARK HOTEL RUBINO EXECUTIVE - UNION HOTELS CANAZEI CAMPITELLO DI FASSA,STREDA SOT CIAPIAA,3,38031,0462-601033,info@unionhotelscanazei.it,www.unionhotelscanazei.it,full-board,1448,107,,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel185,hotel,CAMPITELLO DI FASSA,4-stars,STELLA MONTIS,STREDA DE COL DA FAE',56,38031,0462-750310,info@stellamontis.it,www.stellamontis.it,full-board,1448,89,,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel186,hotel,CAMPITELLO DI FASSA,4-stars-superior,VILLA KOFLER WONDERLAND RESORT,STREDA DOLOMITES,63,38031,0462-750444,info@villakofler.it,www.villakofler.it,full-board,1448,24,320.0,Elevator to all floors,"[46.4878005, 11.698130352161964]"
hotel187,hotel,CANAL SAN BOVO,1-star,LAGORAI,VIA  LAUSEN,12,38050,0439-719016,michelilino@gmail.com,www.albergolagorai.it,full-board,749,20,36.0,Parking (insured for at least 50% of the housing units),"[46.154846, 11.7329554]"
hotel188,hotel,CANAL SAN BOVO,1-star,PASSO GOBBERA,VIA PASSO GOBBERA,16,38050,0439-719065,,,full-board,988,16,23.76,,"[46.154846, 11.7329554]"
hotel189,hotel,CANAL SAN BOVO,1-star,VANOI,PIAZZA MARCONI,33/34,38050,0439-719012,albergo.vanoi@libero.it,www.vanoi.org,full-board,899,36,25.0,Parking (insured for at least 50% of the housing units),"[46.154846, 11.7329554]"
hotel190,hotel,CANAL SAN BOVO,2-stars,CIMA D'ASTA,LOCALITA'CICONA,1/S,38050,0439-719054,hotelcimadasta@libero.it,www.vanoi.it/cimadasta,full-board,1000,24,35.0,Elevator to all floors,"[46.154846, 11.7329554]"
hotel191,hotel,CANAL SAN BOVO,2-stars,SERENELLA,FRAZIONE ZORTEA,56,38050,0439719000,info@albergoserenella.net,www.albergoserenella.net,full-board,1041,35,,Elevator to all floors,"[46.154846, 11.7329554]"
hotel192,hotel,CANAL SAN BOVO,3-stars,AL PIN,VIA SPERANDII,111,38050,0439-710265,info@albergo-alpin.it,www.albergo-alpin.it,full-board,817,26,,Elevator to all floors,"[46.154846, 11.7329554]"
hotel193,hotel,CANAL SAN BOVO,no-stars,VILLANUOVA,VIA NUOVA,1,38050,0439-719008,,,full-board,899,7,25.16,Parking (insured for at least 50% of the housing units),"[46.154846, 11.7329554]"
hotel194,hotel,CANAZEI,1-star,CIAMORC,STRADA (VIA) DE DOLAVILA,74,38032,0462-602426,info@garniciamorc.it,www.fassa.com/IT/Ciamorc/,bed-and-breakfast,1465,18,50.0,Parking (insured for at least 50% of the housing units),"[46.4768809, 11.7710748]"
hotel195,hotel,CANAZEI,1-star,GIARDINO DELLE ROSE,STRADA  DOLOMITES,126,38032,0462-601616,giardinodellerosecanazei@hotmail.it,,full-board,1465,20,,,"[46.4768809, 11.7710748]"
hotel196,hotel,CANAZEI,1-star,HIRSCH,STRADA (VIA) DEL FAURE,4,38032,0462-601319,,www.fassa.com/IT/Hirsch/,bed-and-breakfast,1465,25,61.98,Terrace or solarium garden,"[46.4768809, 11.7710748]"
hotel197,hotel,CANAZEI,1-star,HOTEL PORDOI,STREDA DE PORDOI,126,38032,0462-601115,hotelpordoi@gmail.com,hotelpordoi.eu,full-board,2237,58,140.0,Sport fishing lake,"[46.4768809, 11.7710748]"
hotel198,hotel,CANAZEI,1-star,MAJORKA,STREDA DE SORAPERA,67,38030,0462-601163,info@albergomajorka.com,www.albergomajorka.com,bed-and-breakfast,1517,25,70.0,Terrace or solarium garden,"[46.4768809, 11.7710748]"
hotel199,hotel,CANAZEI,1-star,MARGONI,STRADA (VIA) DO RUF DE ANTERMONT 33,,38032,0462-601123,,www.albergomargoni.com,full-board,1465,40,40.0,Terrace or garden solarium,"[46.4768809, 11.7710748]"
hotel200,hotel,CANAZEI,1-star,SERENA,STRADA (VIA) DEL FAURE,24,38032,0462-601340,garniserena@libero.it,www.garniserena.freshcreator.com,bed-and-breakfast,1465,24,46.0,Terrace or garden solarium,"[46.4768809, 11.7710748]"
hotel201,hotel,CANAZEI,2-stars,ALBERGO CENTRALE,STREDA (VIA) DOLOMITES,128,38032,0462-602340,info@albergo-centrale.net,www.albergo-centrale.net,full-board,1465,20,100.0,Elevator to all floors,"[46.4768809, 11.7710748]"
hotel202,hotel,CANAZEI,2-stars,AURORA,STRADA (VIA) DE COSTA,240,38030,0462-601261,info@hotelauroracanazei.it,www.hotelauroracanazei.it,full-board,1517,55,78.0,Gym,"[46.4768809, 11.7710748]"
hotel203,hotel,CANAZEI,2-stars,CANAZEI,STREDA (VIA) DE PAREDA,34,38032,0462-601598,info@albergocanazei.it,www.albergocanazei.it,full-board,1465,44,54.0,Terrace or solarium garden,"[46.4768809, 11.7710748]"
hotel204,hotel,CANAZEI,2-stars,CHALET VALERUZ,STREDA (VIA) FRANZ DANTONE,17,38032,0462-601581,chaletvaleruz@hotmail.com,www.chaletvaleruz.it,full-board,1465,22,61.0,TV in all bedrooms,"[46.4768809, 11.7710748]"
hotel205,hotel,CANAZEI,2-stars,COL DA LA VILA,STREDA (VIA) DE TREVE,21,38032,0462-601657,coldalavila@virgilio.it,www.coldalavila.com,bed-and-breakfast,1556,38,80.0,Elevator to all floors,"[46.4768809, 11.7710748]"
hotel206,hotel,CANAZEI,2-stars,COL DI LANA,STREDA (VIA) DE PORDOI,132,38032,0462-601277,info@coldilana.it,www.coldilana.it,full-board,2237,57,,Terrace or solarium garden,"[46.4768809, 11.7710748]"
hotel207,hotel,CANAZEI,2-stars,DENISE,STRADA (VIA) DOLOMITES,183,38032,0462-601416,info@albergodenise.com,www.albergodenise.com,full-board,1465,25,,Parking (insured for at least 50% of the housing units),"[46.4768809, 11.7710748]"
hotel208,hotel,CANAZEI,2-stars,EDY,STRADA (VIA) DE COSTA,155,38030,0462-601399,info@garniedy.com,www.garniedy.com,bed-and-breakfast,1517,24,59.0,Terrace or garden solarium,"[46.4768809, 11.7710748]"
hotel209,hotel,CANAZEI,2-stars,GARNI' EDEN,STRADA DE PAREDA,43,38032,0462-601484,info@garnieden.net,www.garnieden.net,bed-and-breakfast,1465,25,80.0,Elevator to all floors,"[46.4768809, 11.7710748]"
hotel210,hotel,CANAZEI,2-stars,GARNI' INTERNATIONAL,STREDA DOLOMITES,193,38032,0462-601375,info@albergointernational.it,www.albergointernational.it,bed-and-breakfast,1465,24,104.0,Elevator to all floors,"[46.4768809, 11.7710748]"
hotel211,hotel,CANAZEI,2-stars,HOTEL SOREGHINA,STREDA (VIA) ROMA,19,38032,0462-601140,hotel@soreghina.it,www.soreghina.it,full-board,1465,43,90.0,Parking (insured for at least 50% of the housing units),"[46.4768809, 11.7710748]"
hotel212,hotel,CANAZEI,2-stars,LOCANDA DEGLI ARTISTI,STREDA (VIA) ROMA,43,38032,0462-601143,locandadegliartisticanazei@gmail.com,www.locanda-degli-artisti.com,full-board,1465,32,67.0,Parking (insured for at least 50% of the housing units),"[46.4768809, 11.7710748]"
hotel213,hotel,CANAZEI,2-stars,MARIA TERESA,STREDA (VIA) DE COSTA,252,38030,0462-601357,hotelmariateresa@tin.it,,full-board,1517,32,68.0,Terrace or solarium garden,"[46.4768809, 11.7710748]"
hotel214,hotel,CANAZEI,2-stars,MONIKA,STRADA (VIA) DE CIAMP TRUJAN,9,38032,0462-601612,info@albergomonika.com,www.albergomonika.com,full-board,1556,25,40.0,Parking (insured for at least 50% of the housing units),"[46.4768809, 11.7710748]"
hotel215,hotel,CANAZEI,2-stars,OSVALD,STRADA (VIA) DOLOMITES,135,38032,0462-601125,info@albergo-oswald.it,www.albergo-oswald.it,full-board,1465,25,63.0,Parking (insured for at least 50% of the housing units),"[46.4768809, 11.7710748]"
hotel216,hotel,CANAZEI,2-stars,SASSLENG,STREDA DE COSTA,230,38030,0462-601270,info@hotelsassleng.com,www.hotelsassleng.com,full-board,1517,39,70.0,Elevator to all floors,"[46.4768809, 11.7710748]"
hotel217,hotel,CANAZEI,2-stars,S. MARIA AD NIVES,STRADA DE TREVE,6,38032,0462-601207,hotel@marianives.it,www.marianives.it,full-board,1556,58,140.0,Elevator to all floors,"[46.4768809, 11.7710748]"
